,page_index,author,home_url,helpful,funny,appraise,played_hour,post_date,games,reply,image,image_link,review
10,2,Flying Rhino,https://steamcommunity.com/profiles/76561197993268828/,"2,509",424,1,60.0,"Posted: March 27, 2015",461,42,1,https://avatars.cloudflare.steamstatic.com/445f1ca9fafd12e8711958e897d06e5e55b22f97.jpg,"Let me give you a history lesson.  In 1989 Simcity was relased.  And it was great.In 1994 SimCity 2000 was released and it was great.In 1999 SC3k was released, and it was also, great.  (Are you seeing a theme here?)In 2003, SimCity 4 was released, and it was perfection.Now... it gets sad.2007 brought us SimCity Socities, which was a thing.And in 2013 brought us Sim City.  And Im sure you know what its miraid of problems was.Now finally, 12 years after the last great city building game comes Skylines.  By NOT trying to do all the interconnected and multiplayer garbage that sunk a decade of titles, Collossal Order has hit one out of the park.  Runs great on older machines, looks great, and has GREAT mod support.In all honesty, while writing the introduction I was trying to think of a negative element that came up.  Still dont have one.Buy this game."
11,2,SwissFalls,https://steamcommunity.com/id/SwissFalls/,"1,113","3,083",1,130.0,"Posted: March 14, 2015",65,21,1,https://avatars.cloudflare.steamstatic.com/575b6774bd909506099089808b6ac2d835bfaa01.jpg,"So I made my first city, getting it from zero to eight thousand when I finally unlocked dams. At this point I was doing terrible with electricity, because I really didn't want to make many coal plants, so the second I saw Dams unlocked I saved to make one. I found a great spot that could solve my energy needs forever, and placed the dam. As I clicked I knew I made a terrible mistake. I made the dam directly beside the densest part of my Residential District. Water poured over the side of the dam and into the city, drowning my population and creating abandoned buildings. When the water finally calmed down it was in the form of a lake in the center of the city, halfway in residential, halfway in commercial. In an attempt to fix this I started pumping the water out (which actually seems to have worked), but I put the output in a place where it flowed into both of my main water pumps. And while I was only pumping plain water out of my city, the game counted it as waste water. I was feeding my citizens fresh water poop. So while water was killing the center of my city, poop water was killing the rest. The surge of water also managed to destroy my garbage collection, so I got this terrible mix of overflowing rivers, overflowing garbage, and overflowing sickness.All in all an absolutely hilarious experiance. Great game."
12,2,Saber,https://steamcommunity.com/profiles/76561198170706290/,186,,1,221.2,"Posted: March 7, 2022",117,0,1,https://avatars.cloudflare.steamstatic.com/a842a65c6eff425d2227a6c24ccd5afe2c48c9de.jpg,Its a pretty good game but pls Paradox many of these dlcs should be included in the base game
13,2,alexi,https://steamcommunity.com/id/wheat_LTU/,669,585,1,4.8,"Posted: October 25, 2022",250,0,1,https://avatars.cloudflare.steamstatic.com/655194f00105629449d9df55e6a260068fb5b8a9.jpg,A women complained about my city and i threw a meteor at her home 💀
14,2,jNewton182,https://steamcommunity.com/id/jnewton182/,230,42,1,148.1,"Posted: January 26, 2022",105,0,1,https://avatars.cloudflare.steamstatic.com/a8091fa7e1c73cf1289ef49f74e105e0c0f5562f.jpg,I once played it for 12 hour straight and it felt like 30 minutes.
15,2,Angus,https://steamcommunity.com/profiles/76561198108642974/,724,269,1,65.1,"Posted: March 14, 2015",32,18,1,https://avatars.cloudflare.steamstatic.com/8807f0020afcf436f683fc9ef634f91ca8af6778.jpg,"Pros:+ Game mechanics that you would expect from a city builder+Built in modding tools+Beautiful Graphics+It's challanging (learning curve)+No lag, and I have a computer that doesn't meet the requirements+Lots of replayabilityCons:-takes over your life***Specs that are below the minimum requirements:2.8ghz (3.0 is the minimum)AMD Radeon HD 8400 video card ( nVIDIA GeForce GTX 260, 512 MB  or ATI Radeon HD 5670, 512 MB is the minimum)Everything else is above the minimum required."
16,2,"[REDi]1R MAJ princecoo [A,D,ds]",https://steamcommunity.com/id/princecoo/,426,38,1,76.5,"Posted: April 24, 2015","1,220",8,1,https://avatars.cloudflare.steamstatic.com/9821c40fcb1c89e6d86f9a8c81c4f7a0e92217cb.jpg,"Cities: Skylines is a City Builder/Simulation game, and it’s fantastic.Cities: Skylines absolutely destroys EA and Maxis’ 2013 effort, Sim City, in every conceivable way.  Where Maxis managed to somehow fail in a genre they pretty much invented, Colossal Games and Paradox Interactive have treated Maxis’ effort as a treatise on what not to do.This is, without a doubt, the game Sim City 2013 should have been.First up, the graphics. Skylines is very well optimized, with large detailed cities bustling along with no hiccups, and some nice options in the settings to fiddle with if you do experience any problems. The game looks great, with lots of detail. Buildings grow and “level up” as you watch, changing their value and appearance and attracting different types of people and businesses. You can easily identify different areas and specialties, as well as transport, power and sewerage systems by colour using the (mostly) intuitive UI. Clicking on people, houses and buildings will give you more details, and identifying problems (or successes) is made very easy.The gameplay is where Skylines shines, however. You’ll be juggling residents needs and wants by ensuring access to clean water, power, efficient transportation, entertainment and medicine, to name just a few. You’ll have to control pollution, both physical and noise, crime and disease. There are a variety of ways to do this, how you go about it is up to you.You’ll start by placing roads. Then zone areas off the roads into a category: Residential, Industrial, Retail and Office. Then set up a functioning power grid and clean water/waste water sewerage system. After that, it’s all about placing public services to attract more people, and expanding your city across the map. And what a map! You initially start on each map with a 2 square kilometre parcel of land in which to build, but can expand out over 8 such parcels out of 25 available per map. That said, it is trivial to mod out the limitation, and if your computer can handle it, you absolutely can build on the entire map. As a bonus, if you don’t like any of the premade maps the game ships with, you can easily use the in-game map editor to create (or recreate!) your own map to play on. There is even an asset editor too, so you can create and modify the in game assets to your preferences.The game systems make sense, and work how you’d expect them to. This is a simulation game, after all! After you’ve finished zoning your city, you can then create districts, which allow you to apply policies city wide or just to select areas. Make the CBD have compulsory smoke detectors and free public transport, while giving the poor and destitute section of town a rebate on green energy. Ban heavy vehicles from residential areas to lower noise and decongest traffic!Industries will make you money, but require careful planning. Take advantage of natural oil reserves, mine ore, farm, cut down your forests or simply go for “Generic”, where you’ll be making random stuff. The finance and taxation system is easily understood and superb. The game models traffic behaviour very well and in fact figuring out a way to manage high density traffic is one of the hardest aspects of playing Skylines. To that end, you’re given plenty of options, such as numerous road types, public transport, cargo ships, trains and aeroplanes.Surprisingly, the game has an incredibly effective water simulation too; Dams will burst and water flows realistically throughout the map, and pollution will be carried downstream with currents.The icing on the cake for Cities: Skylines is the fact that Skylines is 100% mod friendly, with integrated Steam Workshop support. People have already uploaded thousands of custom maps and assets to the workshop, as well as gameplay tweaks and it’s pretty safe to say that if you find something wrong with the game that you think could be better, there is a very good chance that there is already a mod for it on the workshop.Now you’ve heard me gush over how great this game is, what are the cons?The game doesn’t auto-save! This is a real pain if you mess up. But, there is a mod for that.There is no day/night cycle, which would have been nice. But, there is a mod for that.The camera doesn’t let me go low enough to get a good look of my city streets up close. But, there is a mod for that. There is another one that enables a First Person View from and person you click on in the street!Not a lot of maps to choose to play on. But, the workshop has hundreds available, downloaded and added to the available maps with a single click.There is even a mod that allows you and a friend to explore your cities in First Person online, using the in game people as avatars. Why? Who knows! But it’s possible!In conclusion, if you like city builders or simulation games, you cannot go wrong with Cities: Skylines. It is everything you could want out of this genre.Sim City, eat your heart out."
17,2,City Planner Plays,https://steamcommunity.com/id/cityplannerplays/,201,5,1,"5,372.5","Posted: December 19, 2021",71,0,1,https://avatars.cloudflare.steamstatic.com/d9c938b0b2907d4ffcea9969a1c819bb0a8a0a88.jpg,"In my humble opinion, this is one of the best games ever created.  Unlimited replay value due to mod support and one heck of a vanilla game that is flexible, yet well structured.  Excellent game that each of the DLCs has made better!"
18,2,Leo Mystic Magic,https://steamcommunity.com/id/LeoMysticMagic/,546,44,1,"3,473.3","Posted: August 18, 2015",3,20,1,https://avatars.cloudflare.steamstatic.com/66221fd9465109f0a5162804a8de260630401d29.jpg,Without a doubt one of the best City Builders of all time. The price is so reasonable for the amount of quality content you get both from the default game and from all the modders on the Steam workshop. I'm so looking forward to what new things will be released in the future for this game. The Developers also listen to their customers and have been adding more modding tools for us to use to create new assets for players. Thanks CO!
19,3,Duane Dibbley,https://steamcommunity.com/id/d_dibbley/,216,102,1,18.0,"Posted: October 16, 2022",517,0,1,https://avatars.cloudflare.steamstatic.com/96e82a365c397fc7e679c746f1abcfad08fed2e5.jpg,"I unironically spent like 2 hours min-maxing the traffic lanes for my roundabouts, only to unlock buses and reduce traffic in my city by like half. On the plus side, after being immersed in the community for this game, I'm now hypercritical of real life city and road design and break down into tears upon seeing poor intersection layouts."
20,3,-⁧⁧Panda,https://steamcommunity.com/id/Pandaking0/,261,80,1,21.2,"Posted: October 31, 2022",15,0,1,https://avatars.cloudflare.steamstatic.com/77b7a1db35e9cae8a55b81b1b435ae913ff4b157.jpg,1. watch a tutorial on how to start in the game.2.play the game 10 hours without a break because its too addictive3. destroy the whole city.
21,3,MannZ,https://steamcommunity.com/id/LordMannZ/,662,18,1,10.2,Posted: February 17,46,0,1,https://avatars.cloudflare.steamstatic.com/79a8119bd2a027755f93872d0d09b959909a0405.jpg,I just dont understand why you have to spend 230$ for things that should already be in the game for free.
