,page_index,author,home_url,helpful,funny,appraise,played_hour,post_date,games,reply,image,image_link,review
10,2,dead scum enjoyer,https://steamcommunity.com/id/billyboruto/,"1,014","2,922",1,3.1,"Posted: April 11, 2021",341,0,1,https://avatars.cloudflare.steamstatic.com/cbe3725c0dbc177f2127af6b94456207f34021b9.jpg,"Amazing game that I love to play, but the boyfriend that I was playing it with broke up with me a few days after playing this game. A game that's about fixing your relationship.10/10 game.0/10 in my heart.edit: why do people find this funny i wasn't kiddingEdit # 2: It has been 7 months since I had originally played this game. What was originally a game of heartbreak and painful memories, I had managed to find it someone new to play with. While this game had terrible memories, I had decided that a game such as this was undeserving of them, and thus created new memories with another special person in my life.The game is remarkable, with good writing, and amazing gameplay, and it is deserving of the buy. Each level is crafted with amazing detail, and all of the mini-games are just as fun as the main game itself. Don't let bad memories keep you down, and instead create happier ones. Live your life, ya'll."
11,2,Wilsondude,https://steamcommunity.com/id/Wilsondude99/,287,101,1,34.6,Posted: March 16,776,0,1,https://avatars.cloudflare.steamstatic.com/2ad652aaf257c2669e3d98db098144cec763bc98.jpg,it took two bro
12,2,caitlyn,https://steamcommunity.com/id/caitlyn_brown/,628,598,1,35.7,"Posted: April 15, 2021",46,0,1,https://avatars.cloudflare.steamstatic.com/77481140fd12acd7cb3c2db70c2eb586e8f63772.jpg,"""best divorce simulator on the market"" - Lo"
13,2,crossy mc face,https://steamcommunity.com/id/Colt2911/,246,3,1,28.7,"Posted: August 21, 2021","1,998",11,1,https://avatars.cloudflare.steamstatic.com/848e806091c9bbabd04ec4bd9d21e0f57803549c.jpg,"This game was so breathtakingly amazing that I am genuinely sad that it is over.My 6yo daughter and I loved every moment and not only did the chracters grow to love each other again, but I watched my daughter grow over the last few months from trying her best to play it with me, to absolutely blindsiding me with how many of the puzzles and platfroming she now pulls off effortlessly. When it ended it was So so so bitter sweet. It had been our thing to do when we had time together lately and now we have no idea what will fill that void of relaxing gaming with my little girl. She rushed to tell my wife we had finished it and she was so proud! But then when she returned to the study, she asked me if I could find a game just like this one...but one does not exist!I have never had a game in the last 25 years or so effect my heart so much as this game, it remind me of when I was young, discovering Shining Force 2 for the first time!The game play, the MASSIVE amount of genres touched on, the secrets, the easter eggs, THE MINIGAMES! The story, amazing!I have never played anything like this. As the final cut scene played my daughter said, ""you know daddy, mummy would probably be crying at this bit"", with tears in my eyes I turned to my daughter and said with a smile, ""Yeh, she might, but not me hey, Id never cry"" It was at this point she noticed my tears, she smiled and gave me a big hug. Now tell me what game could achieve that.10/10 a fan for life. Absolutely speechless on how good this game is!"
14,2,Frylock,https://steamcommunity.com/profiles/76561198050292560/,248,181,1,10.9,"Posted: October 17, 2022",233,0,1,https://avatars.cloudflare.steamstatic.com/1abb3d3c60b14364ee88cbbebb7f5df8f3497d16.jpg,Played this with one of the bros.We're getting married next week.
15,2,TruthfulFate,https://steamcommunity.com/profiles/76561198973841556/,468,79,1,15.1,"Posted: June 7, 2021",151,0,1,https://avatars.cloudflare.steamstatic.com/bb0a3f11709d71a6e0982bf085b1ba4e472d6878.jpg,"this game got my girlfriend into gaming, i am FOREVER grateful."
16,2,CringeWriter,https://steamcommunity.com/profiles/76561198075061111/,"1,266",246,1,20.2,"Posted: December 22, 2021","1,050",37,1,https://avatars.cloudflare.steamstatic.com/8866a9e851ed281a2c224839c870a03ab0eb3994.jpg,"22.12.2021.""It takes two"" is a co-op only game. Naturally since I’m not able to clone myself yet, I had to actually go out there and find another person to play this game with me. And wouldn’t you know it, I remember that I was married. Seeing how this game is about a husband and wife, I figured it would be appropriate to ask my wife to be my co-op partner, for better or worse. Anyway, my wife insisted that, since she has played every single minute of this game with me, that she be a part of this review. Hello, dear!Yup, the story is honestly really cute and both of us really wanted to see it through until the end. Sure there were parts that we didn’t like but I think it’s safe to say that both of us had a grand time going through the entire game.And she isn't kidding. The game isn’t too challenging for veteran platform players, such as myself, who are basically more comfortable with jumping in games than they are with communicating with actual people. The game pretty much DEMANDS that you have played A LOT OF platformers, LIKE A LOT. It’s hard to deny this. Like I said, the platforming wasn’t too challenging for me but it was waiting for a player that just isn’t as skilled with these types of games. Quite honestly, I think I was more mad at the game than at my wife. I mean, the game clearly wants husbands and wives to play together, right? So, why not make it a little less challenging for newbies? Even though platforming was a huge part of the game, the game dipped it’s toes into almost all other genres. On almost every single level, not only will there be a new environment to navigate through but both players will receive level-specific power ups. Which ones did you like honey?Honestly, I liked almost all of them, especially because you always had to rely on the other player to get through a section. No matter how cool my own power was, it was useless if the other player wasn’t assisting. It’s one of this game’s best features in my opinion.Again, I liked almost all of them. I appreciate when the game keeps things fresh with the environments. With that said, the clock tower level and the music level can kiss my a**.Well, fortunately, the game is very forgiving with it’s checkpoints so we never spent too much time stuck on anything. What did you think of the mini-games? Personally, I thought they were a huge waste of time.Well, maybe if they actually did something for the game, but it’s just like you said, they were distractions. Glad you enjoyed them, though. Any favorites?So, honey, in your own honest opinion. Would you recommend this game to other couples?She is being too generous. I was a real ♥♥♥♥ to her during some harder ( ) sections. As for me, this is an easy recommendation. Not only is this game constantly changing the gameplay and keeping everything fresh but the way how co-op is absolutely essential in order to progress is what really sealed the deal for me.Now as for buying this game, it’s a bit expensive at full price. Fortunately, you can buy a month or two with EA Play and finish it that way, which I think is a better option. Regardless of how you get the game, I think it’s definitely worth playing. Any last comments, honey?(rolls eyes) I’m soooooo looking forward to that."
17,2,Bar,https://steamcommunity.com/profiles/76561198105871685/,533,10,1,17.4,"Posted: March 31, 2021",625,0,1,https://avatars.cloudflare.steamstatic.com/c41e74d36c244d91a4688b8c7af6f0c9af9e920a.jpg,"Superb Co-opYoure looking at Game of the Year 2021Edit: Glad i was right, Congratulations!"
18,2,noniiimpicci,https://steamcommunity.com/id/noniiimpicci/,266,146,1,47.1,"Posted: January 29, 2022",313,4,1,https://avatars.cloudflare.steamstatic.com/72cfc7c87a305a98909bd56ab5e8329d59bab392.jpg,I went to see my therapist after Cutie the Elephant scene.
19,3,G R A N N Y,https://steamcommunity.com/profiles/76561198035596152/,183,5,1,16.2,"Posted: June 24, 2022",252,0,1,https://avatars.cloudflare.steamstatic.com/50767cea96889a121066ed45c098873cb258f8f3.jpg,"The only bad thing I have to say about this game is that it ended, and I can't play it for the first time again.Play it with someone you care about. Video Games are art."
20,3,Mz Cookies,https://steamcommunity.com/id/mzcookies/,270,4,1,14.1,"Posted: June 18, 2021",939,14,1,https://avatars.cloudflare.steamstatic.com/5ab8b663903b879e6b28001ca7b1adca10ce0b44.jpg,"Undoubtedly, It Takes Two is a coop masterpiece. Its extremely diverse gameplay is held to such a high standard from beginning to end. The visuals are stunning, the story is immersive, and the sound is memorable. Developed by Hazelight studios, the same developers that brought us the famous coop title ""A Way Out"", they prove once more, that the use of split screens can have a place in modern gaming.+ Exceptionally diverse, smooth and genre-bending gameplay.+ Detailed, gorgeous and bright visuals across a myriad of differing environments.+ Simple but relatable and charismatic story about marital woes.+ Copious interactive environments and mini-games to explore.+ Logical, simple puzzles to conquer.+ Friend's pass that allows friends to play the game for free with a player that owns the full copy of the game.- Remarkably easy with an awfully forgiving respawn system.Players are introduced to the dissolving relationship of Cody and May, an unhappily married couple. We witness their arguing and inability to get along, ultimately leading to the decision to tell their child about their looming divorce. This is where the craziness begins and where reality as we know it soon begins to evaporate. This chain of events ultimately causes the couple to transform into Rose's toy dolls. The two try their best to identify a possible cause for this sudden transformation and also brainstorm solutions. They do not get much time to consider their predicament before Dr Hakim ""Book of Love"" abruptly makes his appearance. With Rose's best interests at heart, he sets out almost obnoxiously optimistically to relight Cody and May's love. He sends them on many incredulous and bizarre quests with the goal of reigniting their passion, with each area forcing them to collaborate and understand each other to proceed. Driven by their desire to revert back to their own bodies and after working closely together, they slowly begin to see the value in each other. Realising each other's unique skills and passions which causes many old memories to arise, but is it enough to awaken their long lost love?The task of describing the gameplay of It Takes Two is a difficult one. It is perhaps one of the most varied, dynamic, and energetic games I have come across. Featuring too many genres to name, it masters everything it includes. Every level is a rollercoaster and seamlessly transitions through each element. From a top down section similar to , a fighting short scene akin to , and  gravity fuelled puzzles, reminiscent of  Each area almost feels and looks like a brand new game, it was just that unique. New weapons and abilities are constantly introduced throughout the game. These elements are only ever used temporarily, before being replaced with something else. Shoot down foes, reduce or enlarge your size at the click of a button, defy gravity with magnetic boots, slice enemies with a sickle and use a magnet to grip onto surfaces (or your partner). This is only a small selection of the differing aspects experienced throughout the game and the creative ideas do not stop here. Players also get to swing, fly, grapple and grind rails through the air with ease. Ride frogs, deep sea creatures, make friends and enemies, verse your partner in a variety of minigames and work together to solve puzzles. I was aptly blown away with the amount of sheer creativity seen in each and every level. Whilst the title shares a lot of similarities with other renowned games, the differing concepts are seamlessly combined, providing for a fresh and engaging experience.  It Takes Two is not designed to be difficult in any way. The whole premise is constructed so players glide through the levels with ease, never succumbing to fatigue or feeling bored, with constant new stimuli introduced to grasp players' attention. Despite this, it is important to note that with this in mind, the game is exceptionally and purposefully simple. You will die countless times, only to be respawned almost exactly in the same spot. Being hit with dramatic and seemingly deadly attacks is typically very forgiving and does not result in much damage. All guns have an automated lock on feature, there is no need to aim and so forth.Personally, I did not mind this. I enjoyed the relaxing and childish nature of the game. This stress free approach also ensured I was never frustrated, stressed or bored.  Those looking for a challenging coop game, this is not it. What it lacks in challenge, it more than makes up for with its engaging story and one-of-a-kind masterful coop gameplay.It Takes Two features a unique ""Friend's Pass"" system which allows anyone to download the full game. If both players do not own the full game, the first chapter can still be played at no cost to either party. If one person owns a copy of the full game and invites a friend who has downloaded the friend's pass, it is all free for the coop partner. There is no need for 2 people to purchase the game. Not only does this feature vitally increase accessibility, but it is also a fantastic and magnanimous move by developers, one I very much appreciate. For those interested in lag and connectivity issues, I played this online from Australia, with my coop partner being in the UK. Despite being at opposing regions of the globe, gameplay remained explicitly smooth. Perhaps the only fault could be the rare delay in cutscenes, but actual gameplay was unaffected.Majority of the game is experienced in typical split screen fashion; however, the camera angles are constantly changing, sometimes through a top down view or a shared screen for cutscenes. Each chapter is visually stunning, vibrant and immensely detailed. It maintains the child-like themes and brings household items to life, giving personalities to kitchen items, plants, tools and more. The metaphoric representation is hilarious, obvious and relatable. Ranging from exploring a winter wonderland (inside a snowglobe), the deep sea or infiltrating the wasps inner lair, each area provides a different and visually appealing aesthetic.   The voice acting is exceptionally well done, delivered with emphatic emotion and allows players to better relate to the characters relationship woes and concerns. The entire soundtrack is exhilarating, particularly during boss battles and just like the rest of the game, is ever-changing.There are not enough words to adequately explain the experience of It Takes Two. Featuring extremely varied and diverse gameplay, it stands out among other coop games as a true masterpiece. Its high-quality production proves that the once hated split screen still has a place in modern gaming. I highly recommend this to anyone looking for an unforgettable coop experience. For 12-15+ hours of playtime and a pricetag of $AU49.95, it is well worth it and deserves the many accolades it has already received.This review copy was provided to the Devils in the Detail curator."
21,3,svmmern,https://steamcommunity.com/profiles/76561198858681549/,377,70,1,14.3,"Posted: November 2, 2021",61,0,1,https://avatars.cloudflare.steamstatic.com/f7cf8a7e3487bb84cb15f115aba4952448f1dcbf.jpg,the elephant deserved better
22,3,Koko,https://steamcommunity.com/id/owomilkers/,185,95,1,22.6,"Posted: September 14, 2022",239,0,1,https://avatars.cloudflare.steamstatic.com/ac68e79e082aa64bf94f455426ce2cd855bddf35.jpg,Fixed my marriage
23,3,♡LlamaLoops♡,https://steamcommunity.com/profiles/76561199029790342/,188,2,1,13.8,"Posted: April 18, 2021",67,0,1,https://avatars.cloudflare.steamstatic.com/8d5aecf456aa5cefd6afd58d42985e64363ca954.jpg,"Absolutely breathtaking! I played this game with my fiance. We got about 14 hours of game play in to beat the entire game BUT there are definitely things we didn't go all the way through with (like all the mini-games). The music, the art, the character design, game mechanics, and settings were all gorgeously done. We had SO much fun in this game. With each level comes new items to use and new evasive maneuvers to participate in. Each character you meet is so unique and moves the story along in an exciting way. This game is definitely worth the $40. We aren't sure what next game we will play together after moving from this one because this one made such a positive impression on us. Definitely recommend!"
24,3,KosmicStoat,https://steamcommunity.com/id/thatgayginger/,228,3,1,13.1,"Posted: March 27, 2021",466,0,1,https://avatars.cloudflare.steamstatic.com/ae540d37eef3cfcff194166b7325340a698fe0e0.jpg,"I have played for 3 hours and this game is NOT at ALL what I expected. This is quite possible the freshest breath of air that multiplayer experience has had in the past decade. The cutscenes flow very well from the gameplay, creating a seamless narrative that the players feel engaged in. Humor A+Soundtrack A+Ease of Multiplayer Experience A+Learning Curve A+We are roughly 1/5th of the way through the game, according to minigame unlocks, and we are so excited to keep going. TL;DR: Grab a friend and get ready to laugh, because It Takes Two is setting up for an early GOTY win."
25,3,Shiloh,https://steamcommunity.com/profiles/76561198804343789/,234,78,1,25.5,"Posted: June 2, 2022",48,0,1,https://avatars.cloudflare.steamstatic.com/a38f0545a9e50131311c8cd72f1eb71f206a0510.jpg,I want to rip this book's pages out one by one and shove it back in his mouth. 10/10 that elephant scene was ruthless
26,3,WYREX,https://steamcommunity.com/id/vvyrex/,326,121,1,0.4,"Posted: December 16, 2021",477,7,1,https://avatars.cloudflare.steamstatic.com/ae2e1d26a132d2076852ac78d3024ba2a8617d4d.jpg,"POV: You want to play It takes two, but at that moment you realize you don't have a friend to play with."
27,3,-Sora-,https://steamcommunity.com/id/octosteam/,239,13,1,19.5,"Posted: March 2, 2022",295,0,1,https://avatars.cloudflare.steamstatic.com/148ff422f2245ab66abfeabf3f7506861d6b703b.jpg,"played with girlfriend, she was happy, I am happy"
28,3,RENA,https://steamcommunity.com/id/xRena6/,226,246,1,24.4,"Posted: February 2, 2022",909,4,1,https://avatars.cloudflare.steamstatic.com/9b71862c1dad147d7a1197af1ef8f5aaa0df4b48.jpg,Started playing the game with my girlfriend and finished single.
29,4,FLEP1KOFF ツ,https://steamcommunity.com/id/FLEP1KOFF/,184,18,1,47.5,"Posted: April 22, 2022",309,12,1,https://avatars.cloudflare.steamstatic.com/b57f23f3818447c581e56c56703c0ec5874dc4e8.jpg,Started playing the game with my friend and finished with my boyfriend ❤️ Totally recommended!
30,4,Bath Buddies,https://steamcommunity.com/profiles/76561198066912394/,463,"1,026",1,10.0,"Posted: August 8, 2021",180,17,1,https://avatars.cloudflare.steamstatic.com/14f1a9927382fa8dea134a0f3ca6f17e6938e131.jpg,This game saved my marriage! Now my wife and her boyfriend can finally do something together while I play call of duty
31,4,Azvit,https://steamcommunity.com/id/Azvitt/,495,967,1,24.8,"Posted: April 2, 2021",79,0,1,https://avatars.cloudflare.steamstatic.com/7c0a989ce369deffd986e1bea8f6cf2f168aa195.jpg,Good co-op adventure game. Played with brother and now we're getting married. Wish us luck.
32,4,Oberkommando,https://steamcommunity.com/id/Zerguit/,130,102,1,0.1,"Posted: October 15, 2022",15,2,1,https://avatars.cloudflare.steamstatic.com/a7428d0d18e4949c537d29f49e5ac5fc04f32e50.jpg,good game sadly it doesn't come with friends
33,4,Mark Y.,https://steamcommunity.com/profiles/76561197989271430/,176,1,1,21.8,"Posted: January 2, 2022",143,0,1,https://avatars.cloudflare.steamstatic.com/98b68dc69b8054c62c946d62c2bdb71a39ab536f.jpg,"With approximately 55,000 reviews -- 96% of them positive -- at the time of my posting this, it is hard to know what more I can add to 's well-deserved acclaim.  As others have said, it is an excellent cooperative multiplayer game with very satisfying controls, varied levels, and superb production values in art and audio.Aside from these things, what stood out to me was the game's decency.  It is *anti*-exploitative, quite deliberately excluding features like collectibles (let alone microtransactions) or character advancement that are predicated on Skinner box treatment of the player.  Rather than finding ways to  more from the player (money, time, etc.), the developers have found ways to  more to the player, with many small delights to be found.  In addition to not exploiting the player, the game doesn't exploit its characters -- only very occasionally playing the cheap tropes that the game's set-up would tend to invite.  The game's narrative may lack subtlety and surprise, but its straightforward positive message never feels preachy, perhaps because the scenario is so ridiculous.It is rare to play a big-budget game (the credits go on FOREVER!) that seems to have as its goal that players will find a fun, full, satisfying experience and go away better than they came."
34,4,moonlight,https://steamcommunity.com/id/squarenix1234/,128,23,1,14.3,"Posted: July 31, 2022",111,0,1,https://avatars.cloudflare.steamstatic.com/a67ffc9939e1b944be669c96294a539d3e83ae07.jpg,Justice for Cutie.
35,4,hanopee,https://steamcommunity.com/profiles/76561199094882791/,185,223,1,5.2,"Posted: October 23, 2021",113,3,1,https://avatars.cloudflare.steamstatic.com/5a47e41144cd4e5463d2452b9fe969248d47e3f7.jpg,"played this with my wife before signing the divorce papers,i lost custody of the kids"
36,4,StCost (StTaya's bf),https://steamcommunity.com/id/StCost/,210,40,1,16.4,"Posted: December 13, 2022",203,0,1,https://avatars.cloudflare.steamstatic.com/bce10ec46b619fd7a8660cc783d36462d44aa89e.jpg,"> get wife> ????> COLLABORATION> marriage savedDo not play this game with friends. Get yourself a gamer-gf, make her your gamer-wife, and enjoy this masterpiece together in couch-coop. This is the only intended holy way for this game."
37,4,Flackness,https://steamcommunity.com/id/Flackness/,347,29,1,17.4,"Posted: November 23, 2022",586,0,1,https://avatars.cloudflare.steamstatic.com/f3d05db4d8557efbcdbfb337f4176abe9fcb5c1b.jpg,---{ Graphics }---☐ You forget what reality is☑ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ MS-DOS---{ Gameplay }---☑ Very good☐ Good☐ It's just gameplay☐ Mehh☐ Watch paint dry instead☐ Just don't---{ Audio }---☐ Eargasm☑ Very good☐ Good☐ Not too bad☐ Bad☐ I'm now deaf---{ Audience }---☑ Kids☑ Teens☑ Adults☐ Grandma---{ PC Requirements }---☐ Check if you can run paint☐ Potato☑ Decent☐ Fast☐ Rich boi☐ Ask NASA if they have a spare computer---{ Difficulty }---☐ Just press 'W'☐ Easy☑ Easy to learn / Hard to master☐ Significant brain usage☐ Difficult☐ Dark Souls---{ Grind }---☑ Nothing to grind☐ Only if u care about leaderboards/ranks☐ Isn't necessary to progress☐ Average grind level☐ Too much grind☐ You'll need a second life for grinding---{ Story }---☐ No Story☐ Some lore☐ Average☐ Good☐ Lovely☑ It'll replace your life---{ Game Time }---☐ Long enough for a cup of coffee☐ Short☐ Average☑ Long☐ To infinity and beyond---{ Price }---☐ It's free!☑ Worth the price☐ If it's on sale☐ If u have some spare money left☐ Not recommended☐ You could also just burn your money---{ Bugs }---☑ Never heard of☐ Minor bugs☐ Can get annoying☐ ARK: Survival Evolved☐ The game itself is a big terrarium for bugs---SUMMARY------{ ? / 10 }---☐ 1☐ 2☐ 3☐ 4☐ 5☐ 6☐ 7☐ 8☐ 9☑ 10
38,4,KotalKen,https://steamcommunity.com/profiles/76561198020738755/,333,45,1,23.8,"Posted: April 1, 2021",292,5,1,https://avatars.cloudflare.steamstatic.com/8efe35968b9adf65034a993747ff95fc5c4bd7d0.jpg,"First off, I'm not the type of person that is into story mode games nor am I someone who writes reviews, I tend to get bored of them really quick. I'm more into multiplayer pvp type of games. With that being said, this is one of the games I actually completed. Here is the general review checklist and then my review right after.---{Graphics}---☐ You forget what reality is☑ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ Paint.exe---{Gameplay}---☑ Very good☐ Good☐ It‘s just gameplay☐ Mehh☐ Starring at walls is better☐ Just don‘t---{Audio}---☐ Eargasm☑ Very good☐ Good☐ Not too bad☐ Bad☐ Earrape---{Audience}---☑ Kids☑ Teens☑ Adults☑ Human☑ Lizards---{PC Requirements}---☐ Check if you can run paint☑ Potato☑ Decent☐ Fast☐ Rich boiiiiii☐ Ask NASA if they have a spare computer---{Difficulity}---☐ Just press ‚A‘☐ Easy☑ Significant brain usage☐ Easy to learn / Hard to master☐ Difficult☐ Dark Souls---{Grind}---☑ Nothing to grind☐ Only if u care about leaderboards/ranks☐ Isnt necessary to progress☐ Average grind level☐ Too much grind☐ You‘ll need a second live for grinding---{Story}---☐ Story?☐ Text or Audio floating around☐ Average☐ Good☑ Lovely☐ It‘ll replace your life---{Game Time}---☐ Long enough for a cup of coffee☐ Short☐ Average☑ Long☐ To infinity and beyond---{Price}---☐ It’s free!☑ Worth the price☐ If u have some spare money left☐ Not recommended☐ You could also just burn your money---{Bugs}---☑ Never heard of☐ Minor bugs☐ Can get annoying☐ ARK: Survival Evolved☐ The game itself is a big terrarium for bugsThe game itself is phenomenal. The developers definitely knew what they were doing. An attention grabber right from the start. This adventure is well done from the beautiful scenery to the unique boss battles. There are so many different puzzles and every level requires different types of thinking. Nothing ever repeats itself. There are also mini games to add some level of competition so its not always about working together. There is a roller coaster of emotions and the game itself is definitely worth the price. Especially since one friend can play the game for free with the game pass. I will however need therapy after one scene with the elephant doll. Other than that, 9/10."
39,5,Baraa,https://steamcommunity.com/profiles/76561199054406080/,284,4,1,12.3,"Posted: March 29, 2021",266,0,1,https://avatars.cloudflare.steamstatic.com/7cfdca10fc896268b15c9f417b0474539417e34b.jpg,"10/10Thank You Josef FaresIt's one of the best games ive ever played.Game, plot, cutscenes, transitions, music, action, humor, I could go on for a long time.The time passed like nothing while playing.We had a lot of fun.A little masterpiece for meAbsolute recommendation for gamers who like to play games in co-opMy respect, thanks to everyone who developed this piece of gold"
40,5,VonDeLenora,https://steamcommunity.com/id/vondelenora/,397,921,1,16.7,"Posted: June 15, 2021",204,17,1,https://avatars.cloudflare.steamstatic.com/133ecde056da931c50b5bcf924545dd905ae6315.jpg,Can't wait for my wife and her boyfriend to play this.10/10 IGN
41,5,rain,https://steamcommunity.com/id/lightsandsound/,148,137,1,20.2,"Posted: September 29, 2021",511,0,1,https://avatars.cloudflare.steamstatic.com/82ac0b4b187eda1156c74273ba6a0d9a70a7eb4e.jpg,10/10 me and my gf have never fought harder
42,5,becomingapineapple,https://steamcommunity.com/profiles/76561198189732829/,107,102,1,7.3,"Posted: July 11, 2022",31,0,1,https://avatars.cloudflare.steamstatic.com/360236e555049f204b12d3a8685a3b9b9764ebfe.jpg,who knew divorce could be this fun
43,5,Lord Bork,https://steamcommunity.com/id/sirbork/,512,9,1,21.5,"Posted: December 30, 2021","13,106",0,1,https://avatars.cloudflare.steamstatic.com/d3555e6fb4119ade58579541ef8dd0f59f919fe6.jpg,
44,5,Squerkle,https://steamcommunity.com/profiles/76561198107144382/,85,26,1,14.4,Posted: February 11,228,0,1,https://avatars.cloudflare.steamstatic.com/79d3fe5839617eb83a9661071ed021dd56ac8a5b.jpg,the book must suffer.
45,5,💀᠌ ⁧⁧ₛₓₙ,https://steamcommunity.com/id/sxn2k/,243,23,1,16.0,"Posted: September 28, 2022","6,354",3,1,https://avatars.cloudflare.steamstatic.com/81a20078bed2017d5f894b0d1f76ab1eec3acd0f.jpg,Thanks to this game i realized how much I love and appreciate my GF…
46,5,HotRod,https://steamcommunity.com/profiles/76561198244976766/,99,83,1,8.6,"Posted: September 29, 2022",67,0,1,https://avatars.cloudflare.steamstatic.com/37f13ec27e8ebe6fd503fed9543b6df28a2940c6.jpg,Speed running divorce has never been this fun!
47,5,Forever Sushi,https://steamcommunity.com/id/ForeverSushi/,207,44,1,59.7,"Posted: November 4, 2021",167,0,1,https://avatars.cloudflare.steamstatic.com/fdcc99e99377936318bfdef2756f1a31cbf312d5.jpg,elephant did not deserve it
48,5,Sprunk,https://steamcommunity.com/id/perfectflaws/,182,339,1,19.0,"Posted: June 23, 2021",375,0,1,https://avatars.cloudflare.steamstatic.com/cff11a8a03adfec7d1a981aab5dc8731993b389d.jpg,"Best game to get your purely hypothetical girlfriend into gaming.Phrases that you normally never hear will leave her mouth:""We make a great team!"",""Can you nail me please?or ""Woah you're so big!"""
