,page_index,author,home_url,helpful,funny,appraise,played_hour,post_date,games,reply,image,image_link,review
10,2,WorshipTheSofa,https://steamcommunity.com/id/WorshipTheSofa/,326,169,1,16.3,Posted: April 4,251,0,1,https://avatars.cloudflare.steamstatic.com/bc7d20c907624932c57504c1da238441729e6f8c.jpg,I got sexually harassed by a fridge. 10/10
11,2,Ash Williams,https://steamcommunity.com/id/AshWilliams/,"3,674",942,1,75.4,Posted: February 21,910,68,1,https://avatars.cloudflare.steamstatic.com/58a3f2784cbddfa4005032c64a92c4d10df6f4c4.jpg,"Some will see this as a Soviet BioShock, others will remember it for the tall commie robo mommies."
12,2,SUPERPOTZ,https://steamcommunity.com/id/strilok85/,"1,468",388,1,44.7,Posted: February 24,187,0,1,https://avatars.cloudflare.steamstatic.com/fe9e6dd78152afb11eeb10067758661cdc9f57d6.jpg,you get dominated by 2 hot robots
13,2,based riff raff enjoyer,https://steamcommunity.com/id/9kdaedras/,"1,532",933,1,30.0,Posted: February 21,130,21,1,https://avatars.cloudflare.steamstatic.com/8750348bc94a5a50078fc6f336103587e40c340a.jpg,i just got raped by a fridge
14,2,FR0STB1T,https://steamcommunity.com/id/FR0STB1T/,374,151,1,21.8,Posted: March 13,444,5,1,https://avatars.cloudflare.steamstatic.com/26b62c4b77a0580d609cf2fcb331218487fa57d9.jpg,A socially awkward man and his British glove fight thicc robot mommies in order to save the world.
15,2,CookieForge,https://steamcommunity.com/id/CookieForge/,322,84,1,24.7,Posted: March 9,581,0,1,https://avatars.cloudflare.steamstatic.com/5b38049bd1b62b4b4ab42fd9f7aa328d0dcccdc2.jpg,"Some will see this as a Soviet BioShock, others will remember it for the tall commie robo mommies. 10/10"
16,2,the gay who killed you,https://steamcommunity.com/id/theguywhokilledyou/,580,260,1,10.2,Posted: February 24,133,0,1,https://avatars.cloudflare.steamstatic.com/5cc2d6e72afff42841a1102eda833f468b129072.jpg,I have donated my wallet to the communist party for the sake of robot sex
17,3,Best Boy Grip,https://steamcommunity.com/id/transecho/,604,162,1,13.2,Posted: February 27,331,0,1,https://avatars.cloudflare.steamstatic.com/3144dfa7da7e2923c71738d25050953396b8a062.jpg,"Wait for a ""Silent Protagonist"" mod"
18,3,///Λquarious,https://steamcommunity.com/id/Aquarious/,"1,291",25,1,22.4,Posted: February 21,385,45,1,https://avatars.cloudflare.steamstatic.com/6701549f1deb8e95b7ce0b0095437dffacaca920.jpg,"Impressive for being Mundfish their first game. It's good fun, I just wish it was longer. Looking forward to the DLC!Game runs surprisingly well, playing maxed out with DLSS Quality at 3440x1440 with a RTX 3070 and it's very playable without many stutters since it has shader caching. :)"
19,3,ROGNAM,https://steamcommunity.com/id/ROGNAM/,464,8,1,21.6,Posted: February 23,631,20,1,https://avatars.cloudflare.steamstatic.com/be3d741b2c1b09b9e8832b5cdac6a9927bc87b33.jpg,"Atomic Heart is a FPS with action-RPG elements taking place in a technologically advanced alternative Soviet Union, in the 1950's where robots will start killing humans.The game has an ultra immersive universe, the intro will immediately immerse you in the game with its incredible artistic direction and its more than convincing graphics. The music is excellent, it's a mix of Russian music, electro and metal making the universe even more immersive in this world full of technology and robots.The story is also very good, you will want to go on to understand what is going on, there is a lot of lore on terminals that you will find throughout the adventure. The cinematics are also very good despite a rather average lip-sync if you don't play in Russian. The character is also very pleasant to play with a humor similar to that of Wolfenstein/Fallout.As for the gameplay, the fights are pretty cool, your glove gives you access to different powers in addition to your weapons. You will be able to modify all your weaponry as well as these powers throughout the adventure in secure areas by finding loot. The bosses are also very pleasant to face, with excellent music made by Mick Gordon (Doom, Wolfenstein..). There are also the puzzles that I personally loved to do, they are not numerous and are renewed in each zone which makes them all very enjoyable.One of the only negative point for me is the ""open world"" which could have been avoided. You will be at some point in the game in quite open areas (like in metro exodus) where you can find plans of sights or magazines to improve your weapons. The problem is that the driving of the vehicles is quite bad and that there are too many enemies in my opinion, fortunately this represents 15% of the game which is not too disturbing.In conclusion, Atomic heart is a very good FPS like we haven't had in a long time, it knows how to innovate in its universe as well as in its gameplay and has its own identity. I highly recommend it to anyone looking for a very good single player FPS with a good story and an excellent universe, you will spend a very cool twenty hours. And yes for once the game is well optimized."
20,3,The man of sex,https://steamcommunity.com/id/hotaliensex/,552,191,1,22.1,Posted: February 21,"1,125",21,1,https://avatars.cloudflare.steamstatic.com/ea317a1371f3c4dea37a27cc578bcc2bf16b9e3b.jpg,dommy mommy twins make me act up
21,3,BraVeHeart_UH,https://steamcommunity.com/id/braveheart_gr/,894,20,1,25.1,Posted: February 21,774,0,1,https://avatars.cloudflare.steamstatic.com/2ee7da003da11245e3260377a204409bd60b2966.jpg,"Despite the problems, despite the fact that it struggles to find character, Atomic Heart is one of the strangest and most special experiences I've had recently. A lunatic ride!"
22,3,"Akira ""Aki"" Fujita",https://steamcommunity.com/id/HatsandBats/,426,173,1,20.2,Posted: February 22,473,0,1,https://avatars.cloudflare.steamstatic.com/c3a520b53c7536b477757473b0f6b979b6245054.jpg,"I have trust issues with my fridge after playing this game.It's great, go play it.10/10 would get tentacled by my fridge again"
23,3,Banana,https://steamcommunity.com/profiles/76561199386256584/,423,147,1,33.5,Posted: March 10,12,0,1,https://avatars.cloudflare.steamstatic.com/8c2a289326e194c8c06e626b3faad110e360edd5.jpg,very cool fridge
24,3,human livestock,https://steamcommunity.com/id/BootyRay/,383,108,1,12.1,Posted: February 26,440,0,1,https://avatars.cloudflare.steamstatic.com/7ee56b14a553312f28e68c3a9d1989df6a037ad3.jpg,"crispy critters what a nice game, i sure hope the DLC adds a base builder with a model viewer"
25,3,Jadzia / Muzzy,https://steamcommunity.com/id/Jadziasucksatlife/,883,384,1,11.6,Posted: March 9,75,0,1,https://avatars.cloudflare.steamstatic.com/4a73f1dd7cda55dede1651522934683528dfa5db.jpg,I left my wife for the ballerina women.10 / 10
26,4,Májkül,https://steamcommunity.com/id/Majkul__/,"1,479",339,1,30.2,Posted: February 21,"2,691",24,1,https://avatars.cloudflare.steamstatic.com/d1d7e185146fa1dca25fa6b45584491d6f09651a.jpg,This new Mick Gordon album has an excellent machines and mutants slaying game attached to it
27,4,Schizophrenic on Adderall,https://steamcommunity.com/id/yunieunreal/,343,209,1,6.0,Posted: March 15,353,0,1,https://avatars.cloudflare.steamstatic.com/8b0e6b28ef8ed776ffd843842e157fdd9c8dd818.jpg,New fetish unlocked
28,4,Slartibartfast,https://steamcommunity.com/id/Adii30/,212,111,1,9.5,Posted: March 16,490,0,1,https://avatars.cloudflare.steamstatic.com/31d45c3262603ed14c5c74e19570d7b98d7453cd.jpg,This game has made me feel a lot of new things. Most prominently I've never wished death on a lockpicking system before and I've also never had a fridge make me sexually uncomfortable.We waited a long time for this and it does deliver in a lot of ways.
29,4,calves,https://steamcommunity.com/id/calves_PT/,312,5,1,23.5,Posted: February 22,"3,868",0,1,https://avatars.cloudflare.steamstatic.com/bb754278d2484b537b202f553118cfc6b6d450b6.jpg,
30,4,clod,https://steamcommunity.com/id/LightishRed/,243,75,1,39.3,Posted: February 26,114,0,1,https://avatars.cloudflare.steamstatic.com/5a310a2ccf0227bd520a71bce4959bfbb6607570.jpg,"I talked to a dead body called [Silly Corpse] and it said ""I'm dumb."""
31,4,Silent,https://steamcommunity.com/id/TheOfficialSilent/,188,83,1,6.5,Posted: February 26,211,0,1,https://avatars.cloudflare.steamstatic.com/cdc52094668c273e78f3ae257660d30064d73dcf.jpg,I wish my fridge was sentient.
32,4,Sinh,https://steamcommunity.com/profiles/76561198174792165/,"1,570",283,1,11.5,Posted: February 21,209,19,1,https://avatars.cloudflare.steamstatic.com/0fffb97a29d4a6b1b98b4fd11984b2d6c27518cd.jpg,1. Mick Gordon2. Dommy Mommy Robot Twins
33,4,Red,https://steamcommunity.com/profiles/76561198191582327/,340,74,1,16.0,Posted: February 25,180,0,1,https://avatars.cloudflare.steamstatic.com/79d3fe5839617eb83a9661071ed021dd56ac8a5b.jpg,Played the game in Russian just to escape the English va.
34,4,CapitalistLord_1234,https://steamcommunity.com/profiles/76561199030365356/,185,59,1,9.1,Posted: March 17,44,0,1,https://avatars.cloudflare.steamstatic.com/1fa48f3adeb9594213eb5579244b70f7430ff46e.jpg,Big Booty Robots
35,5,IS_IT_DEAD,https://steamcommunity.com/id/isitdead/,972,30,0,19.2,Posted: February 25,123,64,1,https://avatars.cloudflare.steamstatic.com/493e4688b5030b52632c3c1e0326eed9a53448e5.jpg,"TLDR; Wait for it to go on sale or get it on gamepass, just don't pay full price. Very repetitive, a lot of highs, a lot of lows, messy pacing, but enough interesting things to keep you going. Paints both communism and capitalism as bad if you cared about that. There's actually quite a bit of robot girls.Beat the game on normal in a little over 13 hours. See literally no reason to replay unless I want to just look at stuff. You can easily extend this time by really exploring the overworld. If you find value or enjoyment in the overworld gameplay loop, then you'll probably enjoy going through it. I however, did not find value.The good:- The music is definitely the highlight. At its best its really good and exciting, at its worst its still interesting. Which is better than forgettable imo- Very well optimized. I had very steady frames and only encountered a single glitch that required a restart. But that only happened once and I was jumping in a spot I wan't meant to.- Great setting and visuals- Story is decent, nothing mindblowing. There are a few things that don't make sense, but there is still setup and payoff within the narrative- I felt the difficulty was fine throughout. I was never on autopilot when in combat and would still find myself making mistakes and dying. There are certain perks that are a must have and you definitely feel the progression. I found myself wanting to avoid combat near the start, but not at all near the end.- I liked every side character/robot. There was a certain red robot that I wish had more screen time. It was fun whenever I saw it. I've seen that some people HATED this character, but I personally like it. - There is a mission/dungeon with what I thought was a 10/10 subplot in the readable records and audio recordings.- Very small and isolated moments throughout the I absolutely loved. Like some character interaction or world building moments. The bad:- Probably the biggest issue: pacing pacing pacing. It made no sense. They tried to do what Bioshock Infinite did with seeing columbia all nice and pretty and happy before things go wrong, except not as well both thematically and in execution. You sit through what is basically an interactive cut scene with really on-the-nose exposition and a lot of NPCs going ""wow, it sure is amazing that we have such amazing science in [city name] thanks to [name] and their [invention] that recently came out."" After this you, you arrive in the open world to go to the first mission/dungeon. I then spent 4 hours on this first mission. Then back to the open world for 10 minutes to get to the next story mission. Then another 2-3 hours on that. Then everything gets shorter on average afterwards. The first half of the game has so many puzzles that you would think it was a puzzle game first before a FPS, but then the last half of the game has literally no puzzles so idk. Its a mess.- The game has an ""open world"" tag, but is only ""open world"" in that there is an overworld that you can explore (kinda). However, there isn't really anything to do other than collect weapon blueprints and kill robots. The overworld only stands as a set piece to get from story mission to story mission. I spent maybe an 1.5 hours total in the overworld, and I was really trying to find interesting things to do. There was a point in which I wanted to travel to get an upgrade for a weapon only to find that the entire section of the map was cut off and I had to progress through the story to open it. There wasn't even any indication that it opened when it did. And by the time it did, I didn't need the upgrade. The combat cycle for the overworld can just be ignored. There are sometimes just too many enemies in a given location. Like, you will scan the area and there's 30 things on your screen with lines connecting them and then they just keep adding more and more as you progress through the story. - There are lines of dialog that are just bad. Not even like ""oh that could have been better"". More like ""I wish i didn't have to listen to that"". You kinda get used to it though. Or maybe it just improved a bit over the course of the game- Voice acting is good, but the direction is often terrible. The MC will say a line and deliver it well, but in a tone and inflection that does not fit the situation at all. I found this happening a lot. I'm told the Russian VA is the best option.- Unbelievably repetitive. Very little enemy variety. Only (one)? dead soldier model. You will spend hours collecting things to put into other things to open doors and then open some variation of three lock types on a door to again collect things to open another door and then talk to an unmoving dead body. Each time you fight some amount of the 6 or so enemy types. (eidt:I looked this up, there are 9 normal types. 3 have variants. The rest are boss types. You see one type way more than the rest). The game also tries to be cute with it by having the MC say something sarcastic like ""Wow, another lock on the door. Who would have seen that coming?"", or ""Yeah, of course I have to go collect more capsules. What else could it have possibly been?"". As though that makes this type of game design excusable. - The first boss fight blew my mind away. Like probably the best moment of the game. Then all other boss fights are boring.EDIT:lmao people got heated in the comments, which is fine. At the end of the day, it is a negative review for something they may have enjoyed. In regards to my point on the price of the game; It's not a matter of being able to afford it, but rather that the game is simply not worth full price. If you are ok with paying $60 for 10-12 hours of content, go for it. If you can find it cheaper, you should probably do that instead. If the asking price was lower, it would arguably decrease quality expectations and the game's issues would be more excusable. But instead, they want a AAA price so I will expect AAA quality and will judge it so. My other criticisms still stand, regardless of the price. I don't hate the game, I just don't recommend it as it currently is. Also I've never bought any COD of FIFA games. I don't know where that point's coming form. Cheers"
36,5,Caecus,https://steamcommunity.com/id/findmeunity/,150,44,1,26.3,Posted: April 4,272,0,1,https://avatars.cloudflare.steamstatic.com/8075d56ccf1ca4553b63ff215c76fec410247eed.jpg,Fridge is best girl.
37,5,SAKAL200,https://steamcommunity.com/id/SAKAL200/,198,6,1,13.1,Posted: February 24,77,5,1,https://avatars.cloudflare.steamstatic.com/765ce55737a21a80a26d0593baa4d404422de812.jpg,"Actually polished game in 2023, yeah crazy I know.From the first 3 hours of my playtime the game is absolutely gorgeous, plays really well and is well optimised."
38,5,Moka,https://steamcommunity.com/id/hoshimiyamoka/,270,5,1,7.1,Posted: February 21,685,0,1,https://avatars.cloudflare.steamstatic.com/cbf55b4ff16adda3a62c485b4df4a441b13e69ce.jpg,"2 hours review of this game.Atomic heart is action FPS semi open-world game where you play as russian dude slapping robots.Pros (+):+ Performance is buttery smooth. almost all maxed and still run on 144 FPS.+ Graphic is very great, not to mention great aesthetic too.+ RPG system where you can upgrade and customize your weapon.+ Melee has the ""weight"" feeling on it. Making satisfying slash.+ Interesting story and world building.+ Grandma with Rocket Launcher.Grey (?):? Alot of ""camera"" everywhere. alerting nearby enemy to you when spotted.? Ammo management on guns.? No running. Probably later on in game.. maybe??? No photo mode.? English dub is cheesy. Dude likes to jokes alot.Cons (-):- Fight is frustrating with alot of enemy surrounding you.- Very slow climbing speed.- No saving everywhere. Only auto save and save spot.- No FoV slider. edit: FoV addedThe game is totally worth full price knowing the game is not made by AAA studio but has quality of it. Great performance on day 1 is very surprising on 2023 where game are filled with performance issues."
39,5,Woo,https://steamcommunity.com/id/mavlusHa1/,212,6,1,45.5,Posted: February 25,287,0,1,https://avatars.cloudflare.steamstatic.com/9a85f2b95d9470fe26f7fe845253d0b01929a3e7.jpg,"Not a breakthrough of the year, but Atomic heart is actually not as bad as it could be. However, Mundfish was able to make a decent first game at the first attempt in difficult conditions."
40,5,Pug,https://steamcommunity.com/id/darthpugzilla/,406,73,1,20.8,Posted: February 22,239,2,1,https://avatars.cloudflare.steamstatic.com/12ff384ebde8a39faf63adc6e8a3f48c626131d0.jpg,"10/10, sexy robot ladies"
41,5,Karmah,https://steamcommunity.com/profiles/76561198859003504/,164,54,1,9.5,Posted: February 23,246,0,1,https://avatars.cloudflare.steamstatic.com/76259ffcc42283f9748563abec76ccbe89f3d1f4.jpg,crispy critters
42,5,Nithilus,https://steamcommunity.com/profiles/76561198021360994/,213,83,1,34.5,Posted: February 23,422,24,1,https://avatars.cloudflare.steamstatic.com/4ff28ce2ac1ac4196cecc31ae187bc073cdd381a.jpg,"If you purchase this game, 10% of the proceeds will NOT be going to the big guy."
43,5,Kr0nix,https://steamcommunity.com/id/Kr0nixGaming/,402,14,1,21.0,Posted: February 24,493,9,1,https://avatars.cloudflare.steamstatic.com/75e60e2d8a38ed02b10a50301ae78e58874fcaf3.jpg,---{ Graphics }---☐ You forget what reality is☑ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ MS-DOS---{ Gameplay }---☐ Very good☑ Good☐ It's just gameplay☐ Mehh☐ Watch paint dry instead☐ Just don't---{ Audio }---☐ Eargasm☐ Very good☑ Good☐ Not too bad☐ Bad☐ I'm now deaf---{ Audience }---☐ Kids☑ Teens☑ Adults☐ Grandma---{ PC Requirements }---☐ Check if you can run paint☐ Potato☑ Decent☐ Fast☐ Rich boi☐ Ask NASA if they have a spare computer---{ Difficulty }---☐ Just press 'W'☐ Easy☐ Easy to learn / Hard to master☑ Significant brain usage☐ Difficult☐ Dark Souls---{ Grind }---☐ Nothing to grind☐ Only if u care about leaderboards/ranks☐ Isn't necessary to progress☑ Average grind level☐ Too much grind☐ You'll need a second life for grinding---{ Story }---☐ No Story☐ Some lore☑ Average☐ Good☐ Lovely☐ It'll replace your life---{ Game Time }---☐ Long enough for a cup of coffee☐ Short☑ Average☐ Long☐ To infinity and beyond---{ Price }---☐ It's free!☐ Worth the price☑ If it's on sale☐ If u have some spare money left☐ Not recommended☐ You could also just burn your money---{ Bugs }---☑ Never heard of☐ Minor bugs☐ Can get annoying☐ ARK: Survival Evolved☐ The game itself is a big terrarium for bugs---{ ? / 10 }---☐ 1☐ 2☐ 3☐ 4☐ 5☐ 6☐ 7☑ 8☐ 9☐ 10
44,6,socialnutwork™,https://steamcommunity.com/profiles/76561198964585361/,496,123,1,7.4,Posted: February 25,214,0,1,https://avatars.cloudflare.steamstatic.com/e14daf28565fca0683be6f8ef7a62e58efecb705.jpg,Commie Mommies make game 11/10
45,6,JustinHoodrich,https://steamcommunity.com/id/JustinHoodrich/,150,6,1,7.5,Posted: February 25,470,0,1,https://avatars.cloudflare.steamstatic.com/536c583a633beb14dbd5562e0f335eb6307c43a1.jpg,this game has its moments where it feels like I'm playing bioshock which I love that game so yes I love this game
