,page_index,author,home_url,helpful,funny,appraise,played_hour,post_date,games,reply,image,image_link,review
10,2,Weenus,https://steamcommunity.com/id/Weenus123/,"1,614",28,1,9.7,"Posted: April 7, 2022",387,0,1,https://avatars.cloudflare.steamstatic.com/86bcc4afae085b1353dfad51117d6e49219275c8.jpg,Only negative is no online co-op
11,2,DONK123,https://steamcommunity.com/id/donk1234567/,"1,076","1,295",1,109.8,"Posted: June 6, 2022",46,13,1,https://avatars.cloudflare.steamstatic.com/4b670171a9396c1d4f776409e15d72ec9d959d76.jpg,Some things in Star Wars never gets old:1. Killing younglings2. The younglings
12,2,Grundle Uncle™,https://steamcommunity.com/id/Dusterlover911/,"1,782",874,1,55.8,"Posted: April 10, 2022",92,0,1,https://avatars.cloudflare.steamstatic.com/0fde9c45139db41b75a197e032513e8f07a84d8a.jpg,Got this game only to kill the younglings
13,2,Albus DumbleDank,https://steamcommunity.com/profiles/76561198060042342/,"1,391","1,035",1,68.8,"Posted: April 12, 2022",297,0,1,https://avatars.cloudflare.steamstatic.com/452f62c425cd89a46802d1478ec2d7c45e53aa64.jpg,"This game is great not just for the men, but the women and the children as well"
14,2,tmt_04,https://steamcommunity.com/id/tmt_04/,890,296,1,59.4,"Posted: April 9, 2022",63,12,1,https://avatars.cloudflare.steamstatic.com/5f764c4ed08529f8afcd8ac5fdc86f8e5f068baf.jpg,"Droids don't say ""roger roger"" in mumble mode, game experience completely ruined."
15,2,skoalincoal,https://steamcommunity.com/id/skoalincoal/,"1,279",704,1,69.5,"Posted: April 9, 2022",663,10,1,https://avatars.cloudflare.steamstatic.com/c28e20b76906c250434b9b26eb30a79e7e5b208a.jpg,salacious crumb took my studs and called me the n word
16,2,cookie,https://steamcommunity.com/id/CaptCookie22/,447,286,1,105.4,"Posted: May 11, 2022",71,6,1,https://avatars.cloudflare.steamstatic.com/e724f353bdfb947de41a890da887ad09be143637.jpg,I was playing as anakin and i found out i can kill whoever i want so i immediatly went to the jedi temple and started slaughtering the younglings 9/10 would slaughter kids agian
17,3,PATTONABRAMS,https://steamcommunity.com/profiles/76561199073622161/,500,29,1,117.4,"Posted: June 16, 2022",28,5,1,https://avatars.cloudflare.steamstatic.com/5d6bfd355b39c05db79248e845a30f8766736810.jpg,"After 117 hours of wasting my time as a 17 year old high schooler to maintain a promise I made when I was seven to 100% any Lego game I played. I finally did it today. This game literally took me back in time to where I was playing The Complete Saga on the DS and the Wii. It was a much needed ""one last time"" event that took me back before I become a legal adult. And although I can never go back in time, this game certainly did just that... except for the fact that its not a DS that I could take with me where ever I wanted or a Wii that that kept crashing every few weeks."
18,3,TheRedViking,https://steamcommunity.com/profiles/76561198203154364/,558,10,1,32.6,"Posted: April 7, 2022",86,11,1,https://avatars.cloudflare.steamstatic.com/6d2448b24d276bcb39523603e71fa63e57008e36.jpg,"Let me start out by saying two things. 1: I like the Complete Saga better, but that may be because that game was my childhood. 2: This is a fantastic successor to the CS. Now I will get into what I view as the pros and cons of the game. SPOILERS?Pros: 1. Lego humor has never been funnier2. The game is open world3. Ship combat is fun4. The visuals are stunning 5. There is so much to do6. Taking a capital ship is fun7. There are so many details in this game8. Can't believe I have to say this but in today's gaming industry we finally have a game that isn't a mess at launch 9. Side quests are fun Cons: 1. My biggest gripe is that when it comes to the actual missions they feel lacking in content, they could have added more from each episode for sure. My biggest issue with this is that there is no level for the opening battle scene from Revenge of the Sith, that was my favorite level in Complete Saga. That may just be me though 2. This isn't really a con for me because I am definatly a more casual gamer, and this is a game for children, but the game is very easy. If your tired of Dark Souls and Elden Ring and just want to relax look no further. This game is for sure worth the 2 year delay and the $60Edit: After taking the Death Star this game is better"
19,3,Adler: Logistics,https://steamcommunity.com/id/gyro_zepelli_arigato/,844,435,1,84.9,"Posted: December 16, 2022",289,16,1,https://avatars.cloudflare.steamstatic.com/9d0ee70341c4c81285479ef8b4c84c0a557e4649.jpg,You can play as General GrievousYou can kill as General GrievousYou can run as General GrievousYou can jump as General GrievousYou can chill as General GrievousYou can be on Naboo as General Grievous (what was not even in the movies)You can kill Darth Vader as General GrievousYou can collect stuff as General GrievousYou can just stand still as General GrievousYou can kill General Grievous as General Grievous
20,3,beep,https://steamcommunity.com/id/whotookbeep/,"1,093",665,1,51.9,"Posted: April 16, 2022",179,0,1,https://avatars.cloudflare.steamstatic.com/a79b567c1eae703fb0644f280e63f880b9d2ca81.jpg,oh you can't show some characters being killed but you can show a bunch of titties being milked
21,3,Lacfy,https://steamcommunity.com/profiles/76561199015378838/,684,378,1,23.1,"Posted: June 20, 2022",47,12,1,https://avatars.cloudflare.steamstatic.com/1fa48f3adeb9594213eb5579244b70f7430ff46e.jpg,Probably better than sex
22,3,tobzzy,https://steamcommunity.com/id/tobdan2/,"1,893",772,1,11.7,"Posted: April 10, 2022",167,14,1,https://avatars.cloudflare.steamstatic.com/04d260b3266f85d5c02f69e444ec1609194a8c20.jpg,Me an adult knowing well that i will spend countless hours in this game instead of taking care of my responsibilities⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤
23,3,S2495234,https://steamcommunity.com/profiles/76561199141691499/,446,110,1,81.0,"Posted: June 26, 2022",16,0,1,https://avatars.cloudflare.steamstatic.com/1fa48f3adeb9594213eb5579244b70f7430ff46e.jpg,so im 10 and not hard to inpres but iv ben it playing sens i got it and it is so fun.
24,3,Ash Williams,https://steamcommunity.com/id/AshWilliams/,"1,931",395,1,14.0,"Posted: April 6, 2022",910,8,1,https://avatars.cloudflare.steamstatic.com/58a3f2784cbddfa4005032c64a92c4d10df6f4c4.jpg,This is where the fun begins.
25,3,dxncxn2,https://steamcommunity.com/profiles/76561199073214588/,689,270,1,7.4,"Posted: April 8, 2022",76,0,1,https://avatars.cloudflare.steamstatic.com/9090e6a18712bb923f9c7e2b35a353a8d4ed9193.jpg,better than my ex
26,4,didi,https://steamcommunity.com/id/didi404/,472,89,1,42.6,"Posted: April 30, 2022",361,9,1,https://avatars.cloudflare.steamstatic.com/9ccc234071e165d5c1fbe0580dce6b2655d16876.jpg,theyre adding lego gus fring what more could you ask for
27,4,ColourShift,https://steamcommunity.com/id/colourshift/,"2,723",768,1,2.2,"Posted: April 6, 2022",584,41,1,https://avatars.cloudflare.steamstatic.com/18cf9e93edbe79213f24fd277a0c8fc05e9ec68f.jpg,better than sex
28,4,comi,https://steamcommunity.com/id/comiii/,"1,178",460,1,34.6,"Posted: April 10, 2022",283,11,1,https://avatars.cloudflare.steamstatic.com/3bd6395a2ba4fd7e8259cd3d016893f354db5a0c.jpg,"yeah sex is cool, but have you ever player lego star wars skywalker saga?"
29,4,ThePsychoMax,https://steamcommunity.com/id/ThePsychoMax/,691,295,1,40.1,"Posted: April 8, 2022",49,0,1,https://avatars.cloudflare.steamstatic.com/2d8aed85daa6bcb56fec805d835afa26bc9d7208.jpg,killing younglings as anakin is my favorite activity
30,4,N.A.W.P,https://steamcommunity.com/id/NAWPNEVERFORGET/,219,18,1,14.0,"Posted: April 10, 2022",236,3,1,https://avatars.cloudflare.steamstatic.com/7cf0838f5dce0d93fb24baf384e172c62c767216.jpg,Its great playing though all 6 Star Wars Movies again. But please give us another Lego Star Wars The Clone Wars.
31,4,ThisGuyOverHere,https://steamcommunity.com/profiles/76561198030080137/,509,106,1,19.7,"Posted: April 8, 2022",126,0,1,https://avatars.cloudflare.steamstatic.com/8b1babf6a15338405757382bdab030d5cb0e3225.jpg,What can I say. It's Lego and Star Wars. It's fun as hell.  I'm 48 yrs old.  LOL
32,4,dggravd,https://steamcommunity.com/id/dannygonad/,302,92,1,4.5,"Posted: April 11, 2022",222,3,1,https://avatars.cloudflare.steamstatic.com/677a26188c77a3252523951c97bf81196a995b7e.jpg,the zam wesell chase in ep2 is just as cancerous as in the original10/10
33,4,Count De Ville,https://steamcommunity.com/id/fitori_/,278,7,1,30.8,"Posted: November 2, 2022",209,15,1,https://avatars.cloudflare.steamstatic.com/d2849f3dfa34bc613b03c4f5fffc03690cbd5e95.jpg,"the game dev basically scammed me by saying deluxe edition give u all the future up coming dlc. This scam thing is not really my first time, games like Ac Valhalla also did the same to ragnarok Dlc. The reason people buy the most expensive gamepack is so that we dont have to spend another cash for the same game but turned out they break their promised, they should have said earlier that there are going to be multiple season pass dlc kind of thing but nah they kept it secret. Feels like the government or some other agency should take a look at this sort of scam thing. Why i said its a scam? because it influence my buying decision when i first bought the game. Thinking i would got all, turned out still need to pay for another. the games great but the dev basically scammed me by not being transparent bout the dlc."
34,4,レイニーローズ,https://steamcommunity.com/id/DEATHXRONIN/,"1,019",11,1,280.8,"Posted: April 6, 2022",200,43,1,https://avatars.cloudflare.steamstatic.com/2ed3b62bbcb543082fe0b4784c00e46fa8bc9bb8.jpg,The definitive LEGO Star Wars game Pretty much covers Episodes I-IX with content and references to the other films / shows. One of the few times Deluxe Content is actually worth it plus Pre-order. I've played these from the first installment and mastered every game since then going on almost 20 years. This game truly captures the familiar vibes while adding its own modern twists. Gameplay is pretty smooth and the combat reminds me a little bit of DMC / GOW. I love how you can do Mute Voices with Retro Graphics. Performance runs like water even on an older PC and the graphics are crisp. Runs about as well as Consoles. I played on there first before getting early access here. You can do Controller as well as Keyboard and Mouse. I rate this: 100% True JediMay the Force be with you and God Speed.
35,5,Hank Hill,https://steamcommunity.com/id/STEFANDOlphin/,426,9,1,85.1,"Posted: April 8, 2022",173,0,1,https://avatars.cloudflare.steamstatic.com/6352864544595432809895092784b14b79ee3850.jpg,"I want to make the point that this game is not LEGO Star Wars: The Complete Saga. I know people wanted it to be, but it isn’t. The mechanics are different, the levels are different, the style is different, everything is different except for the story. There have been a lot of complaints about the level design being “too easy” or the levels are too short. Again, I want to point out that LEGO Star Wars: The Complete Saga came out 15 years ago and LEGO and Travelers Tales have changed their format, level design, and overall gameplay a few times over since then. I personally did not want a “remastered” game, I wanted a new game, one that would change the formula of LEGO games. I would say that this game definitely does that. To be clear, at the writing of this review, I have completed 6 of the 9 films on story mode alone (1,2,3,4,5,7).Looking to the complaint of the short levels, I will agree, the levels are significantly shorter in this game than in the past. That does not mean, however, that there is less content. In addition, I think the voice actors do a great job of summarizing the Star Wars story with letting direct quotes and general set pieces direct the story. The one thing that seems to be more interesting about this game is that the open world is very integrated into the story. You have to go from one mission to the other (for the most part) by traveling to the planets yourself, or the different areas of said planets. The story definitely feels shorter, but I would say it reminds me of a “spark notes” version of Star Wars, especially with the voice acting in the game adding depth to the story. The mumble mode is a fun nostalgic call back to the old games, but in my unpopular opinion, it does not work for this game. The reason why it worked in the old games was because the characters mouths don’t move, but they are fully voice acted with detailed mouth movement. The Clone Wars voice actors sound phenomenal in the prequel trilogy and would highly recommend playing through with mumble mode off. Of course, I will play some stuff with mumble mode on for funs sake.For those worried about trekking over everywhere to get to missions, there is a designated area in the menu to play just the missions again once it has been played through on story mode. This game still has a lot of unlockables, lots of upgrading, and plenty of time to spend hanging out in the Star Wars universe. The combat in this game is really new and exciting with “combos” being implemented as well as interesting mechanics with both lightsabers and blasters.Overall, I would say this game is an exciting, fun, new aspect of not only the Star Wars franchise, but also LEGO games in general.10/10Pro:Fun nostalgic callback to my childhoodInteresting new levelsOpen world is refreshing and seamless into the storyCompletionist dreamVoice Acting is wonderful (Prequel trilogy with Clone Wars voice acting is *wonderful*Mumble modeCons:Levels/Story is slightly shorter than previous installments of LEGO gamesOpen world can be overwhelming when starting offSome small bugstl;dr – game is super fun, “this is where the fun begins”10/10"
36,5,dhDADDY.COM,https://steamcommunity.com/profiles/76561199096027810/,473,54,1,80.6,"Posted: April 8, 2022",6,0,0,https://avatars.cloudflare.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb.jpg,lego
37,5,Shrubmaster,https://steamcommunity.com/profiles/76561198156266041/,901,152,1,0.7,"Posted: April 6, 2022",209,1,1,https://avatars.cloudflare.steamstatic.com/b361aa52c8f447e0a2cf342cdc28e08c416a1595.jpg,star war
38,5,Tiger Woods,https://steamcommunity.com/profiles/76561198017067457/,460,281,1,90.0,"Posted: April 26, 2022",62,0,1,https://avatars.cloudflare.steamstatic.com/25d687e57e467bd2de69ea2dff0273fb2cbf7505.jpg,"This is better than golf. Take it from me, I'm Tiger Woods."
39,5,Miss Luny -gone until May 6th,https://steamcommunity.com/id/missluny/,215,4,1,104.0,"Posted: April 21, 2022","8,227",13,1,https://avatars.cloudflare.steamstatic.com/96c0b948b0337b0f858ca38217d0958c925e69c3.jpg,"I played many of the Lego Games in the past, and even thou they were mostly the same, beside the settings, I always had a good time with them.But they definitely needed an overhaul, and thankfully with this Game, they finally got it!                       Lego Star Wars The Skywalker Saga includes the Story of all 9 Movies in a compressed way. The cutscenes are cut down to the very basic information’s of the Story, which isn’t a bad thing directly, since the Lego games were never meant for long drawn out cutscenes. It can be hard to follow what’s going on thou in case you haven’t seen the Movies. Over the course of the Story, you visit all Iconic locations from the franchise like you would expect. You can choose to either begin the game at Episode 1, 4 or 7, depending on the order you want to experience them.                       The gameplay is mostly the same as in the old games, destroy everything and loot studs! The game isn’t too hard and you don’t lose to much in case you die, its designed to be a relaxing, enjoyable experience and they definitely succeed with that. But thankfully, they did improve the game systems. The 380 Characters you can unlock are sorted into different categories like Jedi, Hero, Scavenger, Bounty Hunter, Droid etc. Each category has different skills you can invest into which can be upgraded in 3 Tiers each on top. You get skill points by collecting Special Bricks in each level, which are rewarded for different goals and challenges.The combat system also got a general overhaul and is now more versatile compared to the old games.   Beside that you can also collect Mini-kits, Vehicles and of course, new Characters. The levels feel bigger to me like in the old games and more open ended. Each is filled with a ton of Stuff to do, if you enjoy collecting Items and upgrades, you will find your happiness here. And like in the old games, the levels are designed in a way, that not everything can be looted the first time you visit a location. Some items need talents or Characters you will only obtain later to reach.                The Graphic is a lovely mix of detailed Lego Models and Bricks/Structures and a more real general atheistic of the environments, which works out flawlessly in my eyes. The Audio is really good, it sounds like you would Star Wars expect to sound.                          If you enjoyed the old Lego games, you will immediately feel at home in the Skywalker Saga, all the new features, and a game that can be enjoyed solo or in coop with a friend, with the good Lego Humor on top guarantees a good time. If you are new to the Series and/or just found the game because you are a Star Wars fan and you are on the lookout for a relaxing game that can keep you busy for hours, or just for a while after a long day, I can fully recommend Lego Star Wars The Skywalker Saga to you as well!"
40,5,Devious Dave (GoTG),https://steamcommunity.com/profiles/76561198124938865/,486,80,1,39.1,"Posted: April 6, 2022",110,0,1,https://avatars.cloudflare.steamstatic.com/6029f41307aa093e3e582a34ace0cefdab12b8c7.jpg,yoda gaming
41,5,pong,https://steamcommunity.com/id/vPong/,523,320,1,37.4,"Posted: April 7, 2022",117,9,1,https://avatars.cloudflare.steamstatic.com/8751920803fd9c3e56c1cdc0a8b3b214fa14284e.jpg,I know I shouldn't have a boner but I can't help it.
42,5,ChumpChange,https://steamcommunity.com/profiles/76561197972097791/,217,6,1,128.6,"Posted: July 29, 2022",285,7,1,https://avatars.cloudflare.steamstatic.com/5e40f9a5ec4ca9e21d21f71c45cc1263d3de43aa.jpg,Just got 100% at 128 hours! Time well spent.
43,5,Aaah,https://steamcommunity.com/id/thisIdisaspy/,439,66,1,5.1,"Posted: April 6, 2022",96,0,1,https://avatars.cloudflare.steamstatic.com/4a22616a9608a891ea5d3f7ce50d141263b49b77.jpg,"We have peaked as a species, it cannot get any better than this"
44,6,Gravy Train,https://steamcommunity.com/id/mayonnaiseisgood/,637,267,1,19.7,"Posted: April 7, 2022",130,0,1,https://avatars.cloudflare.steamstatic.com/102aebf75eda5486712eae2d23661fc59671520b.jpg,"Devs should have gave a boner warning before playing, but still recommend."
